canonical_season,game_id,winner_flag_agreement,final_home_goals,final_away_goals,max_home_won,score_winner_home,consistency_class,resolution
2023,2023020397,True,7,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020398,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020399,True,1,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020400,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020401,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020402,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020403,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020404,True,2,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020405,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020406,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020407,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020408,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020409,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020410,True,1,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020411,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020412,True,1,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020413,True,4,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020414,True,4,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020415,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020416,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020417,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020418,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020419,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020420,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020421,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020422,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020423,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020424,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020425,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020426,True,0,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020427,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020428,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020429,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020430,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020431,True,6,5,1,1,EXACT_AGREEMENT,NONE
2023,2023020432,True,3,7,0,0,EXACT_AGREEMENT,NONE
2023,2023020433,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020434,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020435,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020436,True,4,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020437,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020438,True,4,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020439,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020440,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020441,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020442,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020443,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020444,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020445,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020446,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020447,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020448,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020449,True,5,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020450,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020451,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020452,True,4,7,0,0,EXACT_AGREEMENT,NONE
2023,2023020453,True,7,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020454,True,4,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020455,True,5,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020456,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020457,True,4,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020458,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020459,True,1,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020460,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020461,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020462,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020463,True,3,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020464,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020465,True,1,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020466,True,7,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020467,True,6,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020468,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020469,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020470,True,2,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020471,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020472,True,1,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020473,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020474,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020475,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020476,True,1,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020477,True,6,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020478,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020479,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020480,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020481,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020482,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020483,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020484,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020485,True,4,9,0,0,EXACT_AGREEMENT,NONE
2023,2023020486,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020487,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020488,True,6,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020489,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020490,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020491,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020492,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020493,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020494,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020495,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020496,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020497,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020498,True,9,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020499,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020500,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020501,True,3,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020502,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020503,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020504,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020505,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020506,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020507,True,6,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020508,True,0,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020509,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020510,True,7,6,1,1,EXACT_AGREEMENT,NONE
2023,2023020511,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020512,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020513,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020514,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020515,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020516,True,4,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020517,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020518,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020519,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020520,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020521,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020522,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020523,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020524,True,7,5,1,1,EXACT_AGREEMENT,NONE
2023,2023020525,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020526,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020527,True,7,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020528,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020529,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020530,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020531,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020532,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020533,True,0,7,0,0,EXACT_AGREEMENT,NONE
2023,2023020534,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020535,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020536,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020537,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020538,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020539,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020540,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020541,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020542,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020543,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020544,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020545,True,0,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020546,True,6,5,1,1,EXACT_AGREEMENT,NONE
2023,2023020547,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020548,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020549,True,2,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020550,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020551,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020552,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020553,True,0,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020554,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020555,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020556,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020557,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020558,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020559,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020560,True,1,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020561,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020562,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020563,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020564,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020565,True,3,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020566,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020567,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020568,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020569,True,2,7,0,0,EXACT_AGREEMENT,NONE
2023,2023020570,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020571,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020572,True,8,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020573,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020574,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020575,True,1,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020576,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020577,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020578,True,1,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020579,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020580,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020581,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020582,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020583,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020584,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020585,True,0,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020586,True,3,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020587,True,3,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020588,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020589,True,5,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020590,True,1,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020591,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020592,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020593,True,4,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020594,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020595,True,3,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020596,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020597,True,1,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020598,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020599,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020600,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020601,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020602,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020603,True,2,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020604,True,1,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020605,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020606,True,4,8,0,0,EXACT_AGREEMENT,NONE
2023,2023020607,True,7,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020608,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020609,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020610,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020611,True,4,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020612,True,1,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020613,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020614,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020615,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020616,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020617,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020618,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020619,True,2,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020620,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020621,True,3,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020622,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020623,True,0,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020624,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020625,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020626,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020627,True,7,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020628,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020629,True,3,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020630,True,1,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020631,True,5,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020632,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020633,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020634,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020635,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020636,True,7,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020637,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020638,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020639,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020640,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020641,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020642,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020643,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020644,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020645,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020646,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020647,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020648,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020649,True,2,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020650,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020651,True,3,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020652,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020653,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020654,True,0,1,0,0,EXACT_AGREEMENT,NONE
2023,2023020655,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020656,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020657,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020658,True,4,7,0,0,EXACT_AGREEMENT,NONE
2023,2023020659,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020660,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020661,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020662,True,3,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020663,True,0,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020664,True,1,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020665,True,0,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020666,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020667,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020668,True,1,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020669,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020670,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020671,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020672,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020673,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020674,True,4,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020675,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020676,True,5,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020677,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020678,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020679,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020680,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020681,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020682,True,4,7,0,0,EXACT_AGREEMENT,NONE
2023,2023020683,True,2,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020684,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020685,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020686,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020687,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020688,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020689,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020690,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020691,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020692,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020693,True,6,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020694,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020695,True,7,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020696,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020697,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020698,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020699,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020700,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020701,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020702,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020703,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020704,True,4,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020705,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020706,True,1,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020707,True,4,7,0,0,EXACT_AGREEMENT,NONE
2023,2023020708,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020709,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020710,True,9,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020711,True,2,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020712,True,6,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020713,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020714,True,1,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020715,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020716,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020717,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020718,True,3,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020719,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020720,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020721,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020722,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020723,True,1,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020724,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020725,True,6,5,1,1,EXACT_AGREEMENT,NONE
2023,2023020726,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020727,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020728,True,2,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020729,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020730,True,4,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020731,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020732,True,3,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020733,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020734,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020735,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020736,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020737,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020738,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020739,True,6,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020740,True,1,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020741,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020742,True,6,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020743,True,6,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020744,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020745,True,3,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020746,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020747,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020748,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020749,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020750,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020751,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020752,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020753,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020754,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020755,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020756,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020757,True,5,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020758,True,3,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020759,True,2,6,0,0,EXACT_AGREEMENT,NONE
2023,2023020760,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020761,True,4,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020762,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020763,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020764,True,5,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020765,True,2,7,0,0,EXACT_AGREEMENT,NONE
2023,2023020766,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020767,True,6,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020768,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020769,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020770,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020771,True,1,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020772,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020773,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020774,True,4,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020775,True,4,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020776,True,0,1,0,0,EXACT_AGREEMENT,NONE
2023,2023020777,True,2,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020778,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020779,True,2,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020780,True,3,2,1,1,EXACT_AGREEMENT,NONE
2023,2023020781,True,2,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020782,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020783,True,1,4,0,0,EXACT_AGREEMENT,NONE
2023,2023020784,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020785,True,2,3,0,0,EXACT_AGREEMENT,NONE
2023,2023020786,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020787,True,5,3,1,1,EXACT_AGREEMENT,NONE
2023,2023020788,True,3,0,1,1,EXACT_AGREEMENT,NONE
2023,2023020789,True,2,5,0,0,EXACT_AGREEMENT,NONE
2023,2023020790,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020791,True,3,1,1,1,EXACT_AGREEMENT,NONE
2023,2023020792,True,5,4,1,1,EXACT_AGREEMENT,NONE
2023,2023020793,True,1,2,0,0,EXACT_AGREEMENT,NONE
2023,2023020794,True,4,0,1,1,EXACT_AGREEMENT,NONE
