league,slate_date,game_date,game_id,game_type,home_team_code,away_team_code,player_id,player_name,prop_type,market_key,line,raw_prob_over,raw_prob_under,prob_over,prob_under,fair_odds_over_american,fair_odds_under_american,model_pick_side,model_pick_prob,calibration_method,prediction_source_file,generated_at_utc
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,545361,Mike Trout,rbis,batter_rbis,0.5,0.633121,0.366879,0.633121,0.366879,-173,173,over,0.633121,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,545361,Mike Trout,runs_scored,batter_runs,0.5,0.488443,0.511557,0.488443,0.511557,105,-105,under,0.511557,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,545361,Mike Trout,total_bases,batter_bases,0.5,0.627345,0.372655,0.627345,0.372655,-168,168,over,0.627345,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,545361,Mike Trout,total_bases,batter_bases,1.5,0.454633,0.545367,0.454633,0.545367,120,-120,under,0.545367,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,545361,Mike Trout,walks,batter_walks,0.5,0.553438,0.446562,0.553438,0.446562,-124,124,over,0.553438,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,663743,Nick Fortes,doubles,batter_doubles,0.5,0.139141,0.860859,0.139141,0.860859,619,-619,under,0.860859,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,663743,Nick Fortes,hits,batter_hits,0.5,0.591018,0.408982,0.591018,0.408982,-145,145,over,0.591018,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,663743,Nick Fortes,hits_runs_rbis,batter_h+r+rbi,1.5,0.34683,0.65317,0.34683,0.65317,188,-188,under,0.65317,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,663743,Nick Fortes,rbis,batter_rbis,0.5,0.527235,0.472765,0.527235,0.472765,-112,112,over,0.527235,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,663743,Nick Fortes,runs_scored,batter_runs,0.5,0.243215,0.756785,0.243215,0.756785,311,-311,under,0.756785,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,663743,Nick Fortes,total_bases,batter_bases,0.5,0.438843,0.561157,0.438843,0.561157,128,-128,under,0.561157,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,663743,Nick Fortes,walks,batter_walks,0.5,0.186283,0.813717,0.186283,0.813717,437,-437,under,0.813717,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672724,Oswald Peraza,doubles,batter_doubles,0.5,0.117757,0.882243,0.117757,0.882243,749,-749,under,0.882243,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672724,Oswald Peraza,hits,batter_hits,0.5,0.724238,0.275762,0.724238,0.275762,-263,263,over,0.724238,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672724,Oswald Peraza,hits_runs_rbis,batter_h+r+rbi,0.5,0.594889,0.405111,0.594889,0.405111,-147,147,over,0.594889,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672724,Oswald Peraza,rbis,batter_rbis,0.5,0.534349,0.465651,0.534349,0.465651,-115,115,over,0.534349,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672724,Oswald Peraza,runs_scored,batter_runs,0.5,0.269594,0.730406,0.269594,0.730406,271,-271,under,0.730406,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672724,Oswald Peraza,total_bases,batter_bases,0.5,0.58691,0.41309,0.58691,0.41309,-142,142,over,0.58691,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672724,Oswald Peraza,walks,batter_walks,0.5,0.189083,0.810917,0.189083,0.810917,429,-429,under,0.810917,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672282,Reid Detmers,earned_runs,pitcher_earned_runs,2.5,0.448307,0.551693,0.448307,0.551693,123,-123,under,0.551693,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672282,Reid Detmers,hits_allowed,pitcher_hits,5.5,0.163426,0.836574,0.163426,0.836574,512,-512,under,0.836574,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672282,Reid Detmers,outs_recorded,pitcher_outs,17.5,0.689974,0.310026,0.689974,0.310026,-223,223,over,0.689974,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672282,Reid Detmers,strikeouts_pitching,pitcher_strikeouts,4.5,0.911515,0.088485,0.911515,0.088485,-1030,1030,over,0.911515,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672282,Reid Detmers,strikeouts_pitching,pitcher_strikeouts,5.5,0.880943,0.119057,0.880943,0.119057,-740,740,over,0.880943,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,672282,Reid Detmers,strikeouts_pitching,pitcher_strikeouts,6.5,0.841644,0.158356,0.841644,0.158356,-531,531,over,0.841644,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,680700,Richie Palacios,hits_runs_rbis,batter_h+r+rbi,0.5,0.641066,0.358934,0.641066,0.358934,-179,179,over,0.641066,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,680700,Richie Palacios,walks,batter_walks,0.5,0.227327,0.772673,0.227327,0.772673,340,-340,under,0.772673,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,668723,Ryan Vilade,doubles,batter_doubles,0.5,0.117676,0.882324,0.117676,0.882324,750,-750,under,0.882324,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,668723,Ryan Vilade,hits,batter_hits,0.5,0.672033,0.327967,0.672033,0.327967,-205,205,over,0.672033,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,668723,Ryan Vilade,hits_runs_rbis,batter_h+r+rbi,1.5,0.46675,0.53325,0.46675,0.53325,114,-114,under,0.53325,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,668723,Ryan Vilade,rbis,batter_rbis,0.5,0.656889,0.343111,0.656889,0.343111,-191,191,over,0.656889,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,668723,Ryan Vilade,runs_scored,batter_runs,0.5,0.26928,0.73072,0.26928,0.73072,271,-271,under,0.73072,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,668723,Ryan Vilade,total_bases,batter_bases,0.5,0.531717,0.468283,0.531717,0.468283,-114,114,over,0.531717,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,668723,Ryan Vilade,walks,batter_walks,0.5,0.308306,0.691694,0.308306,0.691694,224,-224,under,0.691694,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,670764,Taylor Walls,doubles,batter_doubles,0.5,0.171331,0.828669,0.171331,0.828669,484,-484,under,0.828669,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,670764,Taylor Walls,hits,batter_hits,0.5,0.619029,0.380971,0.619029,0.380971,-162,162,over,0.619029,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,670764,Taylor Walls,hits_runs_rbis,batter_h+r+rbi,0.5,0.520025,0.479975,0.520025,0.479975,-108,108,over,0.520025,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,670764,Taylor Walls,rbis,batter_rbis,0.5,0.359911,0.640089,0.359911,0.640089,178,-178,under,0.640089,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,670764,Taylor Walls,runs_scored,batter_runs,0.5,0.310525,0.689475,0.310525,0.689475,222,-222,under,0.689475,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,670764,Taylor Walls,total_bases,batter_bases,0.5,0.492163,0.507837,0.492163,0.507837,103,-103,under,0.507837,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,670764,Taylor Walls,walks,batter_walks,0.5,0.257105,0.742895,0.257105,0.742895,289,-289,under,0.742895,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687093,Vaughn Grissom,doubles,batter_doubles,0.5,0.173588,0.826412,0.173588,0.826412,476,-476,under,0.826412,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687093,Vaughn Grissom,hits,batter_hits,0.5,0.706808,0.293192,0.706808,0.293192,-241,241,over,0.706808,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687093,Vaughn Grissom,hits_runs_rbis,batter_h+r+rbi,1.5,0.54904,0.45096,0.54904,0.45096,-122,122,over,0.54904,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687093,Vaughn Grissom,rbis,batter_rbis,0.5,0.794596,0.205404,0.794596,0.205404,-387,387,over,0.794596,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687093,Vaughn Grissom,runs_scored,batter_runs,0.5,0.272464,0.727536,0.272464,0.727536,267,-267,under,0.727536,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687093,Vaughn Grissom,total_bases,batter_bases,0.5,0.600737,0.399263,0.600737,0.399263,-150,150,over,0.600737,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687093,Vaughn Grissom,walks,batter_walks,0.5,0.197919,0.802081,0.197919,0.802081,405,-405,under,0.802081,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,685133,Wade Meckler,doubles,batter_doubles,0.5,0.111166,0.888834,0.111166,0.888834,800,-800,under,0.888834,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,685133,Wade Meckler,hits,batter_hits,0.5,0.686422,0.313578,0.686422,0.313578,-219,219,over,0.686422,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,685133,Wade Meckler,hits_runs_rbis,batter_h+r+rbi,0.5,0.547256,0.452744,0.547256,0.452744,-121,121,over,0.547256,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,685133,Wade Meckler,hits_runs_rbis,batter_h+r+rbi,1.5,0.405621,0.594379,0.405621,0.594379,147,-147,under,0.594379,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,685133,Wade Meckler,rbis,batter_rbis,0.5,0.603927,0.396073,0.603927,0.396073,-152,152,over,0.603927,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,685133,Wade Meckler,runs_scored,batter_runs,0.5,0.200335,0.799665,0.200335,0.799665,399,-399,under,0.799665,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,685133,Wade Meckler,total_bases,batter_bases,0.5,0.540388,0.459612,0.540388,0.459612,-118,118,over,0.540388,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,685133,Wade Meckler,walks,batter_walks,0.5,0.171388,0.828612,0.171388,0.828612,483,-483,under,0.828612,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687263,Zach Neto,doubles,batter_doubles,0.5,0.245456,0.754544,0.245456,0.754544,307,-307,under,0.754544,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687263,Zach Neto,hits,batter_hits,0.5,0.795111,0.204889,0.795111,0.204889,-388,388,over,0.795111,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687263,Zach Neto,hits_runs_rbis,batter_h+r+rbi,1.5,0.673367,0.326633,0.673367,0.326633,-206,206,over,0.673367,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687263,Zach Neto,rbis,batter_rbis,0.5,0.661433,0.338567,0.661433,0.338567,-195,195,over,0.661433,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687263,Zach Neto,runs_scored,batter_runs,0.5,0.56168,0.43832,0.56168,0.43832,-128,128,over,0.56168,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687263,Zach Neto,total_bases,batter_bases,0.5,0.755209,0.244791,0.755209,0.244791,-309,309,over,0.755209,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,822975,R,TB,LAA,687263,Zach Neto,walks,batter_walks,0.5,0.324002,0.675998,0.324002,0.675998,209,-209,under,0.675998,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676475,Alec Burleson,doubles,batter_doubles,0.5,0.175395,0.824605,0.175395,0.824605,470,-470,under,0.824605,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676475,Alec Burleson,hits,batter_hits,0.5,0.730717,0.269283,0.730717,0.269283,-271,271,over,0.730717,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676475,Alec Burleson,hits_runs_rbis,batter_h+r+rbi,1.5,0.457071,0.542929,0.457071,0.542929,119,-119,under,0.542929,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676475,Alec Burleson,rbis,batter_rbis,0.5,0.365512,0.634488,0.365512,0.634488,174,-174,under,0.634488,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676475,Alec Burleson,runs_scored,batter_runs,0.5,0.278528,0.721472,0.278528,0.721472,259,-259,under,0.721472,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676475,Alec Burleson,total_bases,batter_bases,1.5,0.416652,0.583348,0.416652,0.583348,140,-140,under,0.583348,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676475,Alec Burleson,walks,batter_walks,0.5,0.246804,0.753196,0.246804,0.753196,305,-305,under,0.753196,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608324,Alex Bregman,doubles,batter_doubles,0.5,0.175139,0.824861,0.175139,0.824861,471,-471,under,0.824861,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608324,Alex Bregman,hits,batter_hits,0.5,0.780737,0.219263,0.780737,0.219263,-356,356,over,0.780737,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608324,Alex Bregman,hits,batter_hits,1.5,0.568345,0.431655,0.568345,0.431655,-132,132,over,0.568345,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608324,Alex Bregman,hits_runs_rbis,batter_h+r+rbi,1.5,0.550759,0.449241,0.550759,0.449241,-123,123,over,0.550759,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608324,Alex Bregman,rbis,batter_rbis,0.5,0.35385,0.64615,0.35385,0.64615,183,-183,under,0.64615,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608324,Alex Bregman,runs_scored,batter_runs,0.5,0.423255,0.576745,0.423255,0.576745,136,-136,under,0.576745,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608324,Alex Bregman,total_bases,batter_bases,1.5,0.454389,0.545611,0.454389,0.545611,120,-120,under,0.545611,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608324,Alex Bregman,walks,batter_walks,0.5,0.214294,0.785706,0.214294,0.785706,367,-367,under,0.785706,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676962,Ben Brown,earned_runs,pitcher_earned_runs,1.5,0.35696,0.64304,0.35696,0.64304,180,-180,under,0.64304,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676962,Ben Brown,hits_allowed,pitcher_hits,4.5,0.359772,0.640228,0.359772,0.640228,178,-178,under,0.640228,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676962,Ben Brown,outs_recorded,pitcher_outs,15.5,0.687392,0.312608,0.687392,0.312608,-220,220,over,0.687392,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,676962,Ben Brown,strikeouts_pitching,pitcher_strikeouts,4.5,0.663558,0.336442,0.663558,0.336442,-197,197,over,0.663558,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,663494,Bryan Torres,doubles,batter_doubles,0.5,0.112629,0.887371,0.112629,0.887371,788,-788,under,0.887371,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,663494,Bryan Torres,hits,batter_hits,0.5,0.770107,0.229893,0.770107,0.229893,-335,335,over,0.770107,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,663494,Bryan Torres,hits_runs_rbis,batter_h+r+rbi,1.5,0.487983,0.512017,0.487983,0.512017,105,-105,under,0.512017,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,663494,Bryan Torres,rbis,batter_rbis,0.5,0.641218,0.358782,0.641218,0.358782,-179,179,over,0.641218,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,663494,Bryan Torres,runs_scored,batter_runs,0.5,0.273538,0.726462,0.273538,0.726462,266,-266,under,0.726462,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,663494,Bryan Torres,total_bases,batter_bases,0.5,0.781785,0.218215,0.781785,0.218215,-358,358,over,0.781785,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608348,Carson Kelly,doubles,batter_doubles,0.5,0.126061,0.873939,0.126061,0.873939,693,-693,under,0.873939,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608348,Carson Kelly,hits,batter_hits,0.5,0.692123,0.307877,0.692123,0.307877,-225,225,over,0.692123,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608348,Carson Kelly,hits_runs_rbis,batter_h+r+rbi,1.5,0.404391,0.595609,0.404391,0.595609,147,-147,under,0.595609,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608348,Carson Kelly,rbis,batter_rbis,0.5,0.331195,0.668805,0.331195,0.668805,202,-202,under,0.668805,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608348,Carson Kelly,runs_scored,batter_runs,0.5,0.280109,0.719891,0.280109,0.719891,257,-257,under,0.719891,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608348,Carson Kelly,total_bases,batter_bases,0.5,0.50698,0.49302,0.50698,0.49302,-103,103,over,0.50698,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,608348,Carson Kelly,walks,batter_walks,0.5,0.173054,0.826946,0.173054,0.826946,478,-478,under,0.826946,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,621020,Dansby Swanson,doubles,batter_doubles,0.5,0.143261,0.856739,0.143261,0.856739,598,-598,under,0.856739,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
MLB,2026-05-30,2026-05-30,823054,R,STL,CHC,621020,Dansby Swanson,hits,batter_hits,0.5,0.659961,0.340039,0.659961,0.340039,-194,194,over,0.659961,,backend/mlb/data/processed/mlb_predictions_wide_calibrated.csv,2026-05-30T12:48:27.688877+00:00
