book_name,provider_book_key,artifact_path,governing_run_tag,source_observation_timestamp,ingestion_timestamp,game_identity_fields,player_identity_fields,prop_type,line,side,american_odds,two_sided_market_availability,original_source_hash,current_audit_hash,classification
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T123644Z.json,local_daily_20260709T123644Z,2026-07-09T12:44:29Z,2026-07-09T12:45:32.464266+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T123644Z.json,local_daily_20260709T123644Z,2026-07-09T12:44:38Z,2026-07-09T12:45:32.464266+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T123644Z.json,local_daily_20260709T123644Z,2026-07-09T12:44:45Z,2026-07-09T12:45:32.464266+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T123644Z.json,local_daily_20260709T123644Z,2026-07-09T12:44:47Z,2026-07-09T12:45:32.464266+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T123644Z.json,local_daily_20260709T123644Z,2026-07-09T12:45:01Z,2026-07-09T12:45:32.464266+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T123644Z.json,local_daily_20260709T123644Z,2026-07-09T12:45:05Z,2026-07-09T12:45:32.464266+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-09/odds_mlb_playerprops__local_daily_20260709T123644Z.json,local_daily_20260709T123644Z,2026-07-09T12:45:28Z,2026-07-09T12:45:32.464266+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,f1d548e14761733a50ad125f33b96569898d8c46ba10dc36a9233b8c43c3b9b7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:43:59Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:06Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:09Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:12Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:14Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:17Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:21Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:22Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:28Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:44:32Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:45:02Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:45:04Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:45:07Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-10/odds_mlb_playerprops__local_daily_20260710T124202Z.json,local_daily_20260710T124202Z,2026-07-10T12:45:08Z,2026-07-10T12:45:11.713720+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,6cfd7fe5f5a9ea7bb3d1b48206690fd0474fe1ce6a40557b20172f1de43941a7,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:05Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:10Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:13Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:15Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:18Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:21Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:26Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:28Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:38Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:45:45Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-11/odds_mlb_playerprops__local_daily_20260711T123425Z.json,local_daily_20260711T123425Z,2026-07-11T12:46:10Z,2026-07-11T12:46:18.183349+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,063d93124c99a809473809b4091d3bbfff6b4001b3d05f4baea14c06e3926a75,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:44:04Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:44:37Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:44:38Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:44:55Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:44:56Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:44:59Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:45:01Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:45:12Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:45:18Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:45:21Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:45:30Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:45:32Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:45:35Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-12/odds_mlb_playerprops__local_daily_20260712T123143Z.json,local_daily_20260712T123143Z,2026-07-12T12:45:42Z,2026-07-12T12:45:48.392275+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,d599aecc8f82cf90069bfadb38c0e377ae469942248731f9a2357e8358731d25,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-19/odds_mlb_playerprops__local_daily_20260719T123535Z.json,local_daily_20260719T123535Z,2026-07-19T12:44:32Z,2026-07-19T12:45:40.315067+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,c23eb11e057c984c76dbfd66e3781681980e1dee118ab7284018c39bffc7282c,c23eb11e057c984c76dbfd66e3781681980e1dee118ab7284018c39bffc7282c,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
BetOnline.ag,betonlineag,backend/mlb/exports/odds_history/2026-07-19/odds_mlb_playerprops__local_daily_20260719T123535Z.json,local_daily_20260719T123535Z,2026-07-19T12:44:35Z,2026-07-19T12:45:40.315067+00:00,provider_event_id exact,exact provider description bound to frozen player identity,batter_total_bases,1.5,selected and opposite where present,preserved in attachment,True,c23eb11e057c984c76dbfd66e3781681980e1dee118ab7284018c39bffc7282c,c23eb11e057c984c76dbfd66e3781681980e1dee118ab7284018c39bffc7282c,EXACT_SAME_RUN_CONTEMPORANEOUS_PRICE
