player_id,full_name,first_name,last_name,position,shoots_catches,team_abbr
"8484958","Maxim Tsyplakov","Maxim","Tsyplakov","F","L","NYI"
"8478451","Ethan Bear","Ethan","Bear","D","R","NYI"
"8480871","Adam Boqvist","Adam","Boqvist","D","R","NYI"
"8477950","Tony DeAngelo","Tony","DeAngelo","D","R","NYI"
"8476429","Scott Mayfield","Scott","Mayfield","D","R","NYI"
"8476917","Adam Pelech","Adam","Pelech","D","L","NYI"
"8477506","Ryan Pulock","Ryan","Pulock","D","R","NYI"
"8481014","Alexander Romanov","Alexander","Romanov","D","L","NYI"
"8485366","Matthew Schaefer","Matthew","Schaefer","D","L","NYI"
"8477405","Marcus Hogberg","Marcus","Hogberg","G","L","NYI"
"8479496","David Rittich","David","Rittich","G","L","NYI"
"8478009","Ilya Sorokin","Ilya","Sorokin","G","L","NYI"
"8473575","Semyon Varlamov","Semyon","Varlamov","G","L","NYI"
"8477380","Jonny Brodzinski","Jonny","Brodzinski","F","R","NYR"
"8475842","Sam Carrick","Sam","Carrick","F","R","NYR"
"8482157","Will Cuylle","Will","Cuylle","F","L","NYR"
"8481726","Adam Edstrom","Adam","Edstrom","F","L","NYR"
"8483690","Noah Laba","Noah","Laba","F","R","NYR"
"8482109","Alexis Lafrenière","Alexis","Lafrenière","F","L","NYR"
"8476468","J.T. Miller","J.T.","Miller","F","L","NYR"
"8478550","Artemi Panarin","Artemi","Panarin","F","R","NYR"
"8481704","Juuso Parssinen","Juuso","Parssinen","F","L","NYR"
"8479390","Taylor Raddysh","Taylor","Raddysh","F","R","NYR"
"8482460","Matt Rempe","Matt","Rempe","F","R","NYR"
"8477839","Conor Sheary","Conor","Sheary","F","L","NYR"
"8476389","Vincent Trocheck","Vincent","Trocheck","F","R","NYR"
"8476459","Mika Zibanejad","Mika","Zibanejad","F","R","NYR"
"8478840","Will Borgen","Will","Borgen","D","R","NYR"
"8479323","Adam Fox","Adam","Fox","D","R","NYR"
"8478882","Vladislav Gavrikov","Vladislav","Gavrikov","D","L","NYR"
"8482067","Connor Mackey","Connor","Mackey","D","L","NYR"
"8481525","Matthew Robertson","Matthew","Robertson","D","L","NYR"
"8482073","Braden Schneider","Braden","Schneider","D","R","NYR"
"8477369","Carson Soucy","Carson","Soucy","D","L","NYR"
"8480001","Urho Vaakanainen","Urho","Vaakanainen","D","L","NYR"
"8471734","Jonathan Quick","Jonathan","Quick","G","L","NYR"
"8478048","Igor Shesterkin","Igor","Shesterkin","G","L","NYR"
"8478020","Michael Amadio","Michael","Amadio","F","R","OTT"
"8480208","Drake Batherson","Drake","Batherson","F","R","OTT"
"8476393","Nick Cousins","Nick","Cousins","F","L","OTT"
"8481528","Dylan Cozens","Dylan","Cozens","F","R","OTT"
"8474189","Lars Eller","Lars","Eller","F","L","OTT"
"8473512","Claude Giroux","Claude","Giroux","F","R","OTT"
"8482092","Ridly Greig","Ridly","Greig","F","L","OTT"
"8480245","Olle Lycksell","Olle","Lycksell","F","L","OTT"
"8477073","Kurtis MacDermid","Kurtis","MacDermid","F","L","OTT"
"8474102","David Perron","David","Perron","F","R","OTT"
"8481596","Shane Pinto","Shane","Pinto","F","R","OTT"
"8482116","Tim Stützle","Tim","Stützle","F","L","OTT"
"8480801","Brady Tkachuk","Brady","Tkachuk","F","L","OTT"
"8480188","Fabian Zetterlund","Fabian","Zetterlund","F","R","OTT"
"8478469","Thomas Chabot","Thomas","Chabot","D","L","OTT"
"8475324","Nick Jensen","Nick","Jensen","D","R","OTT"
"8482095","Tyler Kleven","Tyler","Kleven","D","L","OTT"
"8484321","Nikolas Matinpalo","Nikolas","Matinpalo","D","R","OTT"
"8482105","Jake Sanderson","Jake","Sanderson","D","L","OTT"
"8482131","Donovan Sebrango","Donovan","Sebrango","D","L","OTT"
"8481606","Jordan Spence","Jordan","Spence","D","R","OTT"
"8482245","Artem Zub","Artem","Zub","D","R","OTT"
"8482447","Leevi Meriläinen","Leevi","Meriläinen","G","L","OTT"
"8476999","Linus Ullmark","Linus","Ullmark","G","L","OTT"
"8479022","Rodrigo Abols","Rodrigo","Abols","F","L","PHI"
"8481553","Bobby Brink","Bobby","Brink","F","R","PHI"
"8480220","Noah Cates","Noah","Cates","F","L","PHI"
"8476461","Sean Couturier","Sean","Couturier","F","L","PHI"
"8475235","Nicolas Deslauriers","Nicolas","Deslauriers","F","L","PHI"
"8477989","Christian Dvorak","Christian","Dvorak","F","L","PHI"
"8482159","Tyson Foerster","Tyson","Foerster","F","R","PHI"
"8483733","Nikita Grebenkin","Nikita","Grebenkin","F","L","PHI"
"8477903","Garnet Hathaway","Garnet","Hathaway","F","R","PHI"
"8478439","Travis Konecny","Travis","Konecny","F","R","PHI"
"8484779","Jett Luchanko","Jett","Luchanko","F","R","PHI"
"8484387","Matvei Michkov","Matvei","Michkov","F","L","PHI"
"8480015","Owen Tippett","Owen","Tippett","F","R","PHI"
"8481533","Trevor Zegras","Trevor","Zegras","F","L","PHI"
"8482126","Emil Andrae","Emil","Andrae","D","L","PHI"
"8482142","Jamie Drysdale","Jamie","Drysdale","D","R","PHI"
"8480874","Adam Ginning","Adam","Ginning","D","L","PHI"
"8478454","Noah Juulsen","Noah","Juulsen","D","R","PHI"
"8477948","Travis Sanheim","Travis","Sanheim","D","L","PHI"
"8476372","Nick Seeler","Nick","Seeler","D","L","PHI"
"8481546","Cam York","Cam","York","D","L","PHI"
"8481178","Egor Zamula","Egor","Zamula","D","L","PHI"
"8481035","Samuel Ersson","Samuel","Ersson","G","L","PHI"
"8478435","Dan Vladar","Dan","Vladar","G","L","PHI"
"8478569","Noel Acciari","Noel","Acciari","F","R","PIT"
"8479638","Justin Brazeau","Justin","Brazeau","F","R","PIT"
"8471675","Sidney Crosby","Sidney","Crosby","F","L","PIT"
"8480980","Connor Dewar","Connor","Dewar","F","L","PIT"
"8480842","Filip Hallander","Filip","Hallander","F","L","PIT"
"8475763","Kevin Hayes","Kevin","Hayes","F","L","PIT"
"8485414","Ben Kindel","Ben","Kindel","F","R","PIT"
"8481481","Blake Lizotte","Blake","Lizotte","F","L","PIT"
"8471215","Evgeni Malkin","Evgeni","Malkin","F","L","PIT"
"8477511","Anthony Mantha","Anthony","Mantha","F","L","PIT"
"8478438","Tommy Novak","Tommy","Novak","F","L","PIT"
"8476483","Rickard Rakell","Rickard","Rakell","F","R","PIT"
"8475810","Bryan Rust","Bryan","Rust","F","R","PIT"
"8481577","Philip Tomasino","Philip","Tomasino","F","R","PIT"
"8484839","Harrison Brunicke","Harrison","Brunicke","D","R","PIT"
"8477365","Connor Clifton","Connor","Clifton","D","R","PIT"
"8476856","Mathew Dumba","Mathew","Dumba","D","R","PIT"
"8478452","Caleb Jones","Caleb","Jones","D","L","PIT"
"8474578","Erik Karlsson","Erik","Karlsson","D","R","PIT"
"8471724","Kris Letang","Kris","Letang","D","R","PIT"
"8478854","Ryan Shea","Ryan","Shea","D","L","PIT"
"8478450","Parker Wotherspoon","Parker","Wotherspoon","D","L","PIT"
"8482446","Joel Blomqvist","Joel","Blomqvist","G","L","PIT"
"8477465","Tristan Jarry","Tristan","Jarry","G","L","PIT"
"8481668","Arturs Silovs","Arturs","Silovs","G","L","PIT"
"8482665","Matty Beniers","Matty","Beniers","F","L","SEA"
"8484800","Berkly Catton","Berkly","Catton","F","L","SEA"
"8474586","Jordan Eberle","Jordan","Eberle","F","R","SEA"
"8477919","Frederick Gaudreau","Frederick","Gaudreau","F","R","SEA"
"8481554","Kaapo Kakko","Kaapo","Kakko","F","L","SEA"
"8481789","Tye Kartye","Tye","Kartye","F","L","SEA"
"8478975","Mason Marchment","Mason","Marchment","F","L","SEA"
"8477955","Jared McCann","Jared","McCann","F","L","SEA"
"8483497","Jani Nyman","Jani","Nyman","F","L","SEA"
"8475768","Jaden Schwartz","Jaden","Schwartz","F","L","SEA"
"8476905","Chandler Stephenson","Chandler","Stephenson","F","L","SEA"
"8480009","Eeli Tolvanen","Eeli","Tolvanen","F","L","SEA"
"8482751","Ryan Winterton","Ryan","Winterton","F","R","SEA"
"8483524","Shane Wright","Shane","Wright","F","R","SEA"
"8478407","Vince Dunn","Vince","Dunn","D","L","SEA"
"8482858","Ryker Evans","Ryker","Evans","D","L","SEA"
"8479985","Cale Fleury","Cale","Fleury","D","R","SEA"
"8476457","Adam Larsson","Adam","Larsson","D","R","SEA"
"8479324","Ryan Lindgren","Ryan","Lindgren","D","L","SEA"
"8479372","Joshua Mahura","Joshua","Mahura","D","L","SEA"
"8477986","Brandon Montour","Brandon","Montour","D","R","SEA"
"8476467","Jamie Oleksiak","Jamie","Oleksiak","D","L","SEA"
"8478916","Joey Daccord","Joey","Daccord","G","L","SEA"
"8475831","Philipp Grubauer","Philipp","Grubauer","G","L","SEA"
"8476899","Matt Murray","Matt","Murray","G","L","SEA"
"8484801","Macklin Celebrini","Macklin","Celebrini","F","L","SJS"
"8480848","Ty Dellandrea","Ty","Dellandrea","F","R","SJS"
"8482667","William Eklund","William","Eklund","F","L","SJS"
"8478874","Adam Gaudette","Adam","Gaudette","F","R","SJS"
"8476624","Barclay Goodrow","Barclay","Goodrow","F","L","SJS"
"8484911","Collin Graf","Collin","Graf","F","R","SJS"
"8480798","Philipp Kurashev","Philipp","Kurashev","F","L","SJS"
"8485402","Michael Misa","Michael","Misa","F","L","SJS"
"8471817","Ryan Reaves","Ryan","Reaves","F","R","SJS"
"8475784","Jeff Skinner","Jeff","Skinner","F","L","SJS"
"8484227","Will Smith","Will","Smith","F","R","SJS"
"8475726","Tyler Toffoli","Tyler","Toffoli","F","R","SJS"
"8477505","Alexander Wennberg","Alexander","Wennberg","F","L","SJS"
"8479576","Vincent Desharnais","Vincent","Desharnais","D","R","SJS"
"8484806","Sam Dickinson","Sam","Dickinson","D","L","SJS"
"8479983","Mario Ferraro","Mario","Ferraro","D","L","SJS"
"8475906","John Klingberg","John","Klingberg","D","R","SJS"
"8475181","Nick Leddy","Nick","Leddy","D","L","SJS"
"8480043","Timothy Liljegren","Timothy","Liljegren","D","R","SJS"
"8482166","Shakir Mukhamadullin","Shakir","Mukhamadullin","D","L","SJS"
"8475200","Dmitry Orlov","Dmitry","Orlov","D","L","SJS"
"8482137","Yaroslav Askarov","Yaroslav","Askarov","G","R","SJS"
"8477968","Alex Nedeljkovic","Alex","Nedeljkovic","G","L","SJS"
"8475760","Nick Bjugstad","Nick","Bjugstad","F","R","STL"
"8477402","Pavel Buchnevich","Pavel","Buchnevich","F","L","STL"
"8482077","Dylan Holloway","Dylan","Holloway","F","L","STL"
"8478472","Mathieu Joseph","Mathieu","Joseph","F","L","STL"
"8479385","Jordan Kyrou","Jordan","Kyrou","F","R","STL"
"8482089","Jake Neighbours","Jake","Neighbours","F","L","STL"
"8475170","Brayden Schenn","Brayden","Schenn","F","L","STL"
"8483516","Jimmy Snuggerud","Jimmy","Snuggerud","F","R","STL"
"8476897","Oskar Sundqvist","Oskar","Sundqvist","F","R","STL"
"8480459","Pius Suter","Pius","Suter","F","L","STL"
"8480074","Alexandre Texier","Alexandre","Texier","F","L","STL"
"8480023","Robert Thomas","Robert","Thomas","F","R","STL"
"8480281","Alexey Toropchenko","Alexey","Toropchenko","F","L","STL"
"8477573","Nathan Walker","Nathan","Walker","F","L","STL"
"8481598","Philip Broberg","Philip","Broberg","D","L","STL"
"8475753","Justin Faulk","Justin","Faulk","D","R","STL"
"8475764","Cam Fowler","Cam","Fowler","D","L","STL"
"8482516","Matthew Kessel","Matthew","Kessel","D","R","STL"
"8482733","Logan Mailloux","Logan","Mailloux","D","R","STL"
"8476892","Colton Parayko","Colton","Parayko","D","R","STL"
"8481006","Tyler Tucker","Tyler","Tucker","D","L","STL"
"8476412","Jordan Binnington","Jordan","Binnington","G","L","STL"
"8480981","Joel Hofer","Joel","Hofer","G","L","STL"
"8477416","Oliver Bjorkstrand","Oliver","Bjorkstrand","F","R","TBL"
"8482070","Mitchell Chaffee","Mitchell","Chaffee","F","R","TBL"
"8478519","Anthony Cirelli","Anthony","Cirelli","F","L","TBL"
"8480876","Curtis Douglas","Curtis","Douglas","F","L","TBL"
"8482090","Jack Finley","Jack","Finley","F","R","TBL"
"8483447","Conor Geekie","Conor","Geekie","F","L","TBL"
"8476878","Zemgus Girgensons","Zemgus","Girgensons","F","L","TBL"
"8482201","Gage Goncalves","Gage","Goncalves","F","L","TBL"
"8476826","Yanni Gourde","Yanni","Gourde","F","L","TBL"
"8477404","Jake Guentzel","Jake","Guentzel","F","L","TBL"
"8479542","Brandon Hagel","Brandon","Hagel","F","L","TBL"
"8480995","Pontus Holmberg","Pontus","Holmberg","F","L","TBL"
"8476453","Nikita Kucherov","Nikita","Kucherov","F","L","TBL"
"8477426","Nick Paul","Nick","Paul","F","L","TBL"
"8478010","Brayden Point","Brayden","Point","F","R","TBL"
"8478416","Erik Cernak","Erik","Cernak","D","R","TBL"
"8481719","Max Crozier","Max","Crozier","D","R","TBL"
"8475167","Victor Hedman","Victor","Hedman","D","L","TBL"
"8482929","Emil Lilleberg","Emil","Lilleberg","D","L","TBL"
"8474151","Ryan McDonagh","Ryan","McDonagh","D","L","TBL"
"8482655","J.J. Moser","J.J.","Moser","D","L","TBL"
"8478178","Darren Raddysh","Darren","Raddysh","D","R","TBL"
"8477831","Pheonix Copley","Pheonix","Copley","G","L","TBL"
"8477992","Jonas Johansson","Jonas","Johansson","G","L","TBL"
"8476883","Andrei Vasilevskiy","Andrei","Vasilevskiy","G","L","TBL"
"8478104","Sammy Blais","Sammy","Blais","F","L","TOR"
"8484158","Easton Cowan","Easton","Cowan","F","L","TOR"
"8477503","Max Domi","Max","Domi","F","L","TOR"
"8475714","Calle Jarnkrok","Calle","Jarnkrok","F","R","TOR"
"8478057","Dakota Joshua","Dakota","Joshua","F","L","TOR"
"8482720","Matthew Knies","Matthew","Knies","F","L","TOR"
"8476872","Scott Laughton","Scott","Laughton","F","L","TOR"
"8478904","Steven Lorentz","Steven","Lorentz","F","L","TOR"
"8481711","Matias Maccelli","Matias","Maccelli","F","L","TOR"
"8479318","Auston Matthews","Auston","Matthews","F","L","TOR"
"8482259","Bobby McMann","Bobby","McMann","F","L","TOR"
"8477939","William Nylander","William","Nylander","F","R","TOR"
"8481582","Nicholas Robertson","Nicholas","Robertson","F","L","TOR"
"8478462","Nicolas Roy","Nicolas","Roy","F","R","TOR"
"8475166","John Tavares","John","Tavares","F","L","TOR"
"8481122","Simon Benoit","Simon","Benoit","D","L","TOR"
"8478443","Brandon Carlo","Brandon","Carlo","D","R","TOR"
"8475171","Oliver Ekman-Larsson","Oliver","Ekman-Larsson","D","L","TOR"
"8476931","Jake McCabe","Jake","McCabe","D","L","TOR"
"8479026","Philippe Myers","Philippe","Myers","D","R","TOR"
"8476853","Morgan Rielly","Morgan","Rielly","D","L","TOR"
"8475690","Chris Tanev","Chris","Tanev","D","R","TOR"
"8480051","Cayden Primeau","Cayden","Primeau","G","L","TOR"
"8476932","Anthony Stolarz","Anthony","Stolarz","G","L","TOR"
"8475461","Andrew Agozzino","Andrew","Agozzino","F","L","UTA"
"8479619","Michael Carcone","Michael","Carcone","F","L","UTA"
"8483431","Logan Cooley","Logan","Cooley","F","L","UTA"
"8478474","Lawson Crouse","Lawson","Crouse","F","L","UTA"
"8482699","Dylan Guenther","Dylan","Guenther","F","R","UTA"
"8480849","Barrett Hayton","Barrett","Hayton","F","L","UTA"
"8479343","Clayton Keller","Clayton","Keller","F","L","UTA"
"8477021","Alexander Kerfoot","Alexander","Kerfoot","F","L","UTA"
"8480855","Jack McBain","Jack","McBain","F","L","UTA"
"8482175","JJ Peterka","JJ","Peterka","F","L","UTA"
"8477951","Nick Schmaltz","Nick","Schmaltz","F","R","UTA"
"8478831","Kevin Stenlund","Kevin","Stenlund","F","R","UTA"
"8479293","Brandon Tanev","Brandon","Tanev","F","L","UTA"
"8479977","Kailer Yamamoto","Kailer","Yamamoto","F","R","UTA"
"8474013","Ian Cole","Ian","Cole","D","L","UTA"
"8480084","Nick DeSimone","Nick","DeSimone","D","R","UTA"
"8480434","Sean Durzi","Sean","Durzi","D","R","UTA"
"8478507","John Marino","John","Marino","D","R","UTA"
"8476874","Olli Määttä","Olli","Määttä","D","L","UTA"
"8477220","Nate Schmidt","Nate","Schmidt","D","L","UTA"
"8479410","Mikhail Sergachev","Mikhail","Sergachev","D","L","UTA"
"8484386","Dmitri Simashev","Dmitri","Simashev","D","L","UTA"
"8477970","Vitek Vanecek","Vitek","Vanecek","G","L","UTA"
"8478872","Karel Vejmelka","Karel","Vejmelka","G","R","UTA"
"8483395","Arshdeep Bains","Arshdeep","Bains","F","L","VAN"
"8476927","Teddy Blueger","Teddy","Blueger","F","L","VAN"
"8478444","Brock Boeser","Brock","Boeser","F","R","VAN"
"8480078","Filip Chytil","Filip","Chytil","F","L","VAN"
"8485385","Braeden Cootes","Braeden","Cootes","F","R","VAN"
"8478498","Jake DeBrusk","Jake","DeBrusk","F","L","VAN"
"8478856","Conor Garland","Conor","Garland","F","R","VAN"
"8481535","Nils Hoglander","Nils","Hoglander","F","L","VAN"
"8475169","Evander Kane","Evander","Kane","F","L","VAN"
"8481024","Linus Karlsson","Linus","Karlsson","F","R","VAN"
"8483476","Jonathan Lekkerimäki","Jonathan","Lekkerimäki","F","R","VAN"
"8482055","Drew O'Connor","Drew","O'Connor","F","L","VAN"
"8480012","Elias Pettersson","Elias","Pettersson","F","L","VAN"
"8482691","Aatu Raty","Aatu","Raty","F","L","VAN"
"8480748","Kiefer Sherwood","Kiefer","Sherwood","F","R","VAN"
"8475762","Derek Forbort","Derek","Forbort","D","L","VAN"
"8479425","Filip Hronek","Filip","Hronek","D","R","VAN"
"8480800","Quinn Hughes","Quinn","Hughes","D","L","VAN"
"8480058","P.O Joseph","P.O","Joseph","D","L","VAN"
"8483768","Victor Mancini","Victor","Mancini","D","R","VAN"
"8474574","Tyler Myers","Tyler","Myers","D","R","VAN"
"8483678","Elias Pettersson","Elias","Pettersson","D","L","VAN"
"8477969","Marcus Pettersson","Marcus","Pettersson","D","L","VAN"
"8477967","Thatcher Demko","Thatcher","Demko","G","L","VAN"
"8480947","Kevin Lankinen","Kevin","Lankinen","G","L","VAN"
"8477964","Ivan Barbashev","Ivan","Barbashev","F","L","VGK"
"8481604","Pavel Dorofeyev","Pavel","Dorofeyev","F","L","VGK"
"8478403","Jack Eichel","Jack","Eichel","F","R","VGK"
"8476881","Tomas Hertl","Tomas","Hertl","F","L","VGK"
"8482125","Alexander Holtz","Alexander","Holtz","F","R","VGK"
"8479353","Brett Howden","Brett","Howden","F","L","VGK"
"8476448","William Karlsson","William","Karlsson","F","L","VGK"
"8478434","Keegan Kolesar","Keegan","Kolesar","F","R","VGK"
"8478483","Mitch Marner","Mitch","Marner","F","R","VGK"
"8481133","Cole Reinhardt","Cole","Reinhardt","F","L","VGK"
"8476438","Brandon Saad","Brandon","Saad","F","L","VGK"
"8476925","Colton Sissons","Colton","Sissons","F","R","VGK"
"8475191","Reilly Smith","Reilly","Smith","F","L","VGK"
"8475913","Mark Stone","Mark","Stone","F","R","VGK"
"8478396","Noah Hanifin","Noah","Hanifin","D","L","VGK"
"8477018","Ben Hutton","Ben","Hutton","D","L","VGK"
"8481527","Kaedan Korczak","Kaedan","Korczak","D","R","VGK"
"8478468","Jeremy Lauzon","Jeremy","Lauzon","D","L","VGK"
"8475188","Brayden McNabb","Brayden","McNabb","D","L","VGK"
"8477447","Shea Theodore","Shea","Theodore","D","L","VGK"
"8480727","Zach Whitecloud","Zach","Whitecloud","D","R","VGK"
"8478499","Adin Hill","Adin","Hill","G","L","VGK"
"8481033","Akira Schmid","Akira","Schmid","G","L","VGK"
"8480289","Morgan Barron","Morgan","Barron","F","L","WPG"
"8482787","Nikita Chibrikov","Nikita","Chibrikov","F","L","WPG"
"8478398","Kyle Connor","Kyle","Connor","F","L","WPG"
"8484135","Parker Ford","Parker","Ford","F","R","WPG"
"8480113","Alex Iafallo","Alex","Iafallo","F","L","WPG"
"8481043","Cole Koepke","Cole","Koepke","F","L","WPG"
"8476480","Vladislav Namestnikov","Vladislav","Namestnikov","F","L","WPG"
"8475799","Nino Niederreiter","Nino","Niederreiter","F","L","WPG"
"8474679","Gustav Nyquist","Gustav","Nyquist","F","L","WPG"
"8476871","Tanner Pearson","Tanner","Pearson","F","L","WPG"
"8482149","Cole Perfetti","Cole","Perfetti","F","L","WPG"
"8476460","Mark Scheifele","Mark","Scheifele","F","R","WPG"
"8473604","Jonathan Toews","Jonathan","Toews","F","L","WPG"
"8480014","Gabriel Vilardi","Gabriel","Vilardi","F","R","WPG"
"8479348","Kale Clague","Kale","Clague","D","L","WPG"
"8476331","Dylan DeMelo","Dylan","DeMelo","D","R","WPG"
"8477938","Haydn Fleury","Haydn","Fleury","D","L","WPG"
"8476525","Colin Miller","Colin","Miller","D","R","WPG"
"8477504","Josh Morrissey","Josh","Morrissey","D","L","WPG"
"8480145","Neal Pionk","Neal","Pionk","D","R","WPG"
"8480049","Dylan Samberg","Dylan","Samberg","D","L","WPG"
"8474568","Luke Schenn","Luke","Schenn","D","R","WPG"
"8479378","Logan Stanley","Logan","Stanley","D","L","WPG"
"8477480","Eric Comrie","Eric","Comrie","G","L","WPG"
"8476945","Connor Hellebuyck","Connor","Hellebuyck","G","L","WPG"
"8478463","Anthony Beauvillier","Anthony","Beauvillier","F","L","WSH"
"8475343","Nic Dowd","Nic","Dowd","F","R","WSH"
"8479400","Pierre-Luc Dubois","Pierre-Luc","Dubois","F","L","WSH"
"8479520","Brandon Duhaime","Brandon","Duhaime","F","L","WSH"
"8482148","Hendrix Lapierre","Hendrix","Lapierre","F","L","WSH"
"8484186","Ryan Leonard","Ryan","Leonard","F","R","WSH"
"8481580","Connor McMichael","Connor","McMichael","F","L","WSH"
"8477947","Sonny Milano","Sonny","Milano","F","L","WSH"
"8471214","Alex Ovechkin","Alex","Ovechkin","F","R","WSH"
"8481656","Aliaksei Protas","Aliaksei","Protas","F","L","WSH"
"8482088","Justin Sourdif","Justin","Sourdif","F","R","WSH"
"8478440","Dylan Strome","Dylan","Strome","F","L","WSH"
"8476880","Tom Wilson","Tom","Wilson","F","R","WSH"
"8474590","John Carlson","John","Carlson","D","R","WSH"
"8480990","Declan Chisholm","Declan","Chisholm","D","L","WSH"
"8479345","Jakob Chychrun","Jakob","Chychrun","D","L","WSH"
"8480796","Martin Fehérváry","Martin","Fehérváry","D","L","WSH"
"8482861","Vincent Iorio","Vincent","Iorio","D","R","WSH"
"8475795","Dylan McIlrath","Dylan","McIlrath","D","R","WSH"
"8478911","Matt Roy","Matt","Roy","D","R","WSH"
"8480873","Rasmus Sandin","Rasmus","Sandin","D","L","WSH"
"8477845","Trevor van Riemsdyk","Trevor","van Riemsdyk","D","R","WSH"
"8479292","Charlie Lindgren","Charlie","Lindgren","G","R","WSH"
"8480313","Logan Thompson","Logan","Thompson","G","R","WSH"
