feature_a,feature_b,standardized_value_correlation,direct_contribution_correlation,absolute_direct_contribution_correlation,coefficient_a,coefficient_b,coefficient_sign_relationship,absolute_coefficient_ratio_max_over_min,home_away_conceptual_pair,concept_name,shared_upstream_construction,source_lineage_a,source_lineage_b,overlapping_source_lineage,stage1_temporal_effect_a,stage1_temporal_effect_b,stage1_classification_a,stage1_classification_b,stage1_temporal_effect_similarity,stage1_metric_delta_cosine_similarity,opposite_temporal_behavior,mean_direct_log_contribution_a,mean_direct_log_contribution_b,opposite_signed_mean_contribution,common_missing_fallback_behavior,all_governed_rows_complete_for_both,strict_prior_overlap_relationship_inspected,candidate_discovery_used_joint_performance,candidate_id,candidate_decision,candidate_decision_reason
home_offense,game_number,-0.005702547003253465,-0.005702547003253463,0.005702547003253463,0.01438300487029133,0.003839049993724805,SAME,3.7465010598458877,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,OFFICIAL_SCHEDULE_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.0842888249782481,False,-0.001960521200117325,-8.405218475914433e-05,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,away_offense,0.05779098665175672,-0.057790986651756714,0.057790986651756714,-0.013582351836678185,0.013564475744245507,OPPOSITE,1.0013178609162439,False,NONE,True,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_TEAM_RUN_STATE,SAME_GOVERNED_STATE_FAMILY,MOSTLY_HARMFUL,MOSTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,True,0.36751383878035504,False,0.0015607165257989963,-0.001676755220103229,True,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,away_prevention,-0.0675857153081126,-0.06758571530811258,0.06758571530811258,-0.013582351836678185,-0.013586090275206979,SAME,1.0002752423566807,True,PREVENTION_CONCEPT,True,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_TEAM_RUN_STATE,SAME_GOVERNED_STATE_FAMILY,MOSTLY_HARMFUL,MIXED,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,TEMPORALLY_UNSTABLE,False,0.732859018909473,False,0.0015607165257989963,0.0016799594295618379,False,SIDE_SPECIFIC_SHARED_CONTRACT,True,False,False,S2_02,TEST,exact home/away prevention concept; harmful/unstable Stage-1 contrast
home_prevention,home_starter_ra9,0.2736219424325975,-0.2736219424325975,0.2736219424325975,-0.013582351836678185,0.013753975761015624,OPPOSITE,1.0126358031658391,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MIXED,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,TEMPORALLY_UNSTABLE,False,-0.6943225330219038,True,0.0015607165257989963,-0.0014747437665599866,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,away_starter_ra9,0.01673302006875926,-0.016733020068759256,0.016733020068759256,-0.013582351836678185,0.006799765020473005,OPPOSITE,1.9974737061918897,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,CONSISTENTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.4952482194944698,True,0.0015607165257989963,-0.0005138618171057073,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,home_starter_prior_starts,-0.0931885774196435,0.09318857741964345,0.09318857741964345,-0.013582351836678185,0.012677233712015375,OPPOSITE,1.0713971316790465,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,UNRESOLVED,False,-0.09893548911914465,False,0.0015607165257989963,0.021865573966028735,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,away_starter_prior_starts,-0.027794686094269133,0.027794686094269123,0.027794686094269123,-0.013582351836678185,0.0008268356527004493,OPPOSITE,16.426906353539735,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,CONSISTENTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,UNRESOLVED,False,-0.12075400801340253,False,0.0015607165257989963,0.0014181825296888597,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,home_expected_outs,-0.12562506667890824,-0.12562506667890827,0.12562506667890827,-0.013582351836678185,-0.011065970207803344,SAME,1.2273981929845044,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.7119800574855933,True,0.0015607165257989963,0.00030507190173930196,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,away_expected_outs,-0.013959220648603665,0.013959220648603672,0.013959220648603672,-0.013582351836678185,0.007419496809107899,OPPOSITE,1.8306297834113217,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,CONSISTENTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,0.8825412559589959,False,0.0015607165257989963,-0.000544740777734069,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,home_workload_uncertainty_outs,0.021270744487620452,-0.021270744487620452,0.021270744487620452,-0.013582351836678185,0.010362819278096425,OPPOSITE,1.3106811449840476,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MOSTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,UNRESOLVED,True,0.3814800260533823,False,0.0015607165257989963,-0.001033143766525125,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,away_workload_uncertainty_outs,-0.0002810983052091778,0.00028109830520918136,0.00028109830520918136,-0.013582351836678185,0.0014323801126656583,OPPOSITE,9.482365551279148,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,NEGLIGIBLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,NEUTRAL_IN_FROZEN_CHAMPION,False,-0.4406787407819438,True,0.0015607165257989963,-0.00014792796393676446,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,home_bullpen_ra9,0.9136339772774429,-0.9136339772774433,0.9136339772774433,-0.013582351836678185,0.015070549615556185,OPPOSITE,1.1095684898147924,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.9056036579272695,True,0.0015607165257989963,-0.0001242483320490503,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,S2_09,TEST,very high inverse direct-contribution correlation; harmful/required same-side prevention terms
home_prevention,away_bullpen_ra9,-0.08059367861848771,0.08059367861848771,0.08059367861848771,-0.013582351836678185,0.010854280711089645,OPPOSITE,1.2513359658002317,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,CONSISTENTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.7405245653987679,True,0.0015607165257989963,-0.00020964768141983222,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,home_bullpen_likely_available_reliever_count,0.09155926057647887,0.09155926057647888,0.09155926057647888,-0.013582351836678185,-0.01084444912895344,SAME,1.2524704275125287,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,CONSISTENTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,0.7828255783331828,False,0.0015607165257989963,-0.0010856669138250923,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,away_bullpen_likely_available_reliever_count,0.010340739351877888,-0.01034073935187788,0.01034073935187788,-0.013582351836678185,0.003558827664027518,OPPOSITE,3.816524181254415,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.17341044258756577,False,0.0015607165257989963,0.0002730199592268238,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,home_bullpen_recent_innings_burden,0.11874421217729167,0.11874421217729163,0.11874421217729163,-0.013582351836678185,-0.000834537374008508,SAME,16.275306846281175,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,NEGLIGIBLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,NEUTRAL_IN_FROZEN_CHAMPION,False,-0.7699670559000098,True,0.0015607165257989963,-5.395029371042221e-06,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,away_bullpen_recent_innings_burden,-0.004491891944981419,0.004491891944981417,0.004491891944981417,-0.013582351836678185,0.007154814495771844,OPPOSITE,1.8983513611295875,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,CONSISTENTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,0.5162484010589543,False,0.0015607165257989963,5.70933884725751e-05,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,strict_prior_total_run_factor,0.8652417752666546,-0.865241775266654,0.865241775266654,-0.013582351836678185,0.04347158492532503,OPPOSITE,3.200593347017641,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_PARK_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,CONSISTENTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,STRONGLY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.7561784571706041,True,0.0015607165257989963,-0.008201548805872856,True,NO_COMMON_FALLBACK_CONTRACT,True,True,False,S2_11,TEST,very high inverse direct-contribution correlation with the strongest coherent Stage-1 term
home_prevention,park_history_depth,-0.09882784894266487,-0.09882784894266479,0.09882784894266479,-0.013582351836678185,-0.02681303790069205,SAME,1.974108624419913,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_PARK_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,MIXED,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,TEMPORALLY_UNSTABLE,False,-0.4614923479016567,True,0.0015607165257989963,-0.08174451475143947,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_prevention,game_number,0.00916899452645284,-0.009168994526452838,0.009168994526452838,-0.013582351836678185,0.003839049993724805,OPPOSITE,3.537946069699401,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,OFFICIAL_SCHEDULE_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.5348606802241613,True,0.0015607165257989963,-8.405218475914433e-05,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,away_prevention,-0.478013097857716,0.47801309785771556,0.47801309785771556,0.013564475744245507,-0.013586090275206979,OPPOSITE,1.0015934660040688,False,NONE,True,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_TEAM_RUN_STATE,SAME_GOVERNED_STATE_FAMILY,MOSTLY_HARMFUL,MIXED,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,TEMPORALLY_UNSTABLE,False,0.29116145811968897,False,-0.001676755220103229,0.0016799594295618379,True,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,home_starter_ra9,-0.006935740331669329,-0.006935740331669331,0.006935740331669331,0.013564475744245507,0.013753975761015624,SAME,1.0139703163132205,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MIXED,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,TEMPORALLY_UNSTABLE,False,0.13055864766114939,False,-0.001676755220103229,-0.0014747437665599866,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,away_starter_ra9,-0.07191784540985884,-0.07191784540985884,0.07191784540985884,0.013564475744245507,0.006799765020473005,SAME,1.9948447782246943,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,CONSISTENTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,0.006458885314845764,False,-0.001676755220103229,-0.0005138618171057073,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,home_starter_prior_starts,0.006210641245266697,0.006210641245266699,0.006210641245266699,0.013564475744245507,0.012677233712015375,SAME,1.0699870375813307,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,UNRESOLVED,False,-0.3947805845756804,True,-0.001676755220103229,0.021865573966028735,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,away_starter_prior_starts,0.0771299877302324,0.07712998773023236,0.07712998773023236,0.013564475744245507,0.0008268356527004493,SAME,16.405286467684192,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,CONSISTENTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,UNRESOLVED,False,-0.32884828132759636,False,-0.001676755220103229,0.0014181825296888597,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,home_expected_outs,0.001271578902201022,-0.001271578902201017,0.001271578902201017,0.013564475744245507,-0.011065970207803344,OPPOSITE,1.2257827817646123,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.354354124822602,True,-0.001676755220103229,0.00030507190173930196,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,away_expected_outs,0.08935062811967727,0.08935062811967728,0.08935062811967728,0.013564475744245507,0.007419496809107899,SAME,1.8282204431430256,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,CONSISTENTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,0.593434263790386,False,-0.001676755220103229,-0.000544740777734069,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,home_workload_uncertainty_outs,-0.004485393963978676,-0.004485393963978702,0.004485393963978702,0.013564475744245507,0.010362819278096425,SAME,1.308956122868641,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MOSTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,UNRESOLVED,True,-0.06670197698190736,False,-0.001676755220103229,-0.001033143766525125,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,away_workload_uncertainty_outs,0.02187662290365265,0.021876622903652665,0.021876622903652665,0.013564475744245507,0.0014323801126656583,SAME,9.469885559219353,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,NEGLIGIBLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,NEUTRAL_IN_FROZEN_CHAMPION,False,0.31588384438167993,False,-0.001676755220103229,-0.00014792796393676446,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,home_bullpen_ra9,0.03706572372691487,0.03706572372691487,0.03706572372691487,0.013564475744245507,0.015070549615556185,SAME,1.111030746761415,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.4965161847787278,True,-0.001676755220103229,-0.0001242483320490503,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,away_bullpen_ra9,-0.48119156167109145,-0.4811915616710924,0.4811915616710924,0.013564475744245507,0.010854280711089645,SAME,1.2496890494445108,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,CONSISTENTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.40670562204443506,True,-0.001676755220103229,-0.00020964768141983222,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,home_bullpen_likely_available_reliever_count,-0.00018129883057812452,0.00018129883057812053,0.00018129883057812053,0.013564475744245507,-0.01084444912895344,OPPOSITE,1.250822018061748,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,CONSISTENTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,0.34501248027498493,False,-0.001676755220103229,-0.0010856669138250923,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,away_bullpen_likely_available_reliever_count,0.03432242274244034,0.03432242274244033,0.03432242274244033,0.013564475744245507,0.003558827664027518,SAME,3.811501152852852,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.6794730401915177,True,-0.001676755220103229,0.0002730199592268238,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,home_bullpen_recent_innings_burden,0.06531663243423654,-0.06531663243423652,0.06531663243423652,0.013564475744245507,-0.000834537374008508,OPPOSITE,16.25388648454613,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,NEGLIGIBLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,NEUTRAL_IN_FROZEN_CHAMPION,False,-0.08748290319844339,False,-0.001676755220103229,-5.395029371042221e-06,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,away_bullpen_recent_innings_burden,-0.02076750683252584,-0.020767506832525845,0.020767506832525845,0.013564475744245507,0.007154814495771844,SAME,1.8958528907019836,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,CONSISTENTLY_HARMFUL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,-0.38042256952197884,True,-0.001676755220103229,5.70933884725751e-05,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,strict_prior_total_run_factor,0.0421516313387604,0.04215163133876037,0.04215163133876037,0.013564475744245507,0.04347158492532503,SAME,3.2048112838984655,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_PARK_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,CONSISTENTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,STRONGLY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.11275548070589586,False,-0.001676755220103229,-0.008201548805872856,False,NO_COMMON_FALLBACK_CONTRACT,True,True,False,,DECLINE_WITH_REASON,strict-prior overlap inspected; direct-contribution correlation below the predeclared material threshold or a stronger bounded relationship ranked above it
away_offense,park_history_depth,-0.0033525611292993546,0.0033525611292993633,0.0033525611292993633,0.013564475744245507,-0.02681303790069205,OPPOSITE,1.9767102250204558,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_PARK_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MOSTLY_HARMFUL,MIXED,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,TEMPORALLY_UNSTABLE,False,0.3719391750480771,False,-0.001676755220103229,-0.08174451475143947,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_offense,game_number,-0.0030219580314500586,-0.0030219580314500504,0.0030219580314500504,0.013564475744245507,0.003839049993724805,SAME,3.5332896853173543,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,OFFICIAL_SCHEDULE_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MOSTLY_HARMFUL,MOSTLY_BENEFICIAL,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.026391135800276043,False,-0.001676755220103229,-8.405218475914433e-05,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,home_starter_ra9,-0.001504225934176061,0.0015042259341760652,0.0015042259341760652,-0.013586090275206979,0.013753975761015624,OPPOSITE,1.0123571595954295,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MIXED,TEMPORALLY_UNSTABLE,TEMPORALLY_UNSTABLE,True,-0.6270935585191733,True,0.0016799594295618379,-0.0014747437665599866,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
