old_path,new_path,package_type,topic,sha_before,sha_after,move_timestamp,git_commit
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824893.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824893.json,ARTIFACT_PACKAGE,UBO5_TB1.5,829b922160bbf7dbdd092a84312579c405ad350ef6dfd28e2fcf650437763ba2,829b922160bbf7dbdd092a84312579c405ad350ef6dfd28e2fcf650437763ba2,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statcast_2026-07-26_request_metadata.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statcast_2026-07-26_request_metadata.json,ARTIFACT_PACKAGE,UBO5_TB1.5,d6136c83d4a86ec0271b148cf11729dad6ca950b8c1503170149fb224e24f0d0,d6136c83d4a86ec0271b148cf11729dad6ca950b8c1503170149fb224e24f0d0,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823679.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823679.json,ARTIFACT_PACKAGE,UBO5_TB1.5,36fe76e2225c0aa8445a2b2c8bf53be2c4fa5ff299d04e0201b79770c51e378c,36fe76e2225c0aa8445a2b2c8bf53be2c4fa5ff299d04e0201b79770c51e378c,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822707.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822707.json,ARTIFACT_PACKAGE,UBO5_TB1.5,f8120adb952b70b23ea5ff6587b18c36318c6dd14c645a94fc8517d41973459a,f8120adb952b70b23ea5ff6587b18c36318c6dd14c645a94fc8517d41973459a,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823680.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823680.json,ARTIFACT_PACKAGE,UBO5_TB1.5,b2fc42d7001c3d0cf4b3deb3bd53e053b11e620b47801e6ef35488541b2bf96b,b2fc42d7001c3d0cf4b3deb3bd53e053b11e620b47801e6ef35488541b2bf96b,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824811.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824811.json,ARTIFACT_PACKAGE,UBO5_TB1.5,d9657220df9fb7f5e89122b87489dbdca8c5ec9c6c87a3d23aa1d1c1e04fef8e,d9657220df9fb7f5e89122b87489dbdca8c5ec9c6c87a3d23aa1d1c1e04fef8e,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823435.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823435.json,ARTIFACT_PACKAGE,UBO5_TB1.5,ceecc8d9c4c11432308d72cb959391760ec38d8102ccf0fdb1dd65f48e3cd0e7,ceecc8d9c4c11432308d72cb959391760ec38d8102ccf0fdb1dd65f48e3cd0e7,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824734.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824734.json,ARTIFACT_PACKAGE,UBO5_TB1.5,e9834766e4bcb35f1e91f577f0b2f5132d381a7a01a0b16005ec3c64414e11ee,e9834766e4bcb35f1e91f577f0b2f5132d381a7a01a0b16005ec3c64414e11ee,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statcast_2026-07-24_request_metadata.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statcast_2026-07-24_request_metadata.json,ARTIFACT_PACKAGE,UBO5_TB1.5,c70dbbc144287396c3471ee7733f45122c18d31d9b62f26f29561dce83029fff,c70dbbc144287396c3471ee7733f45122c18d31d9b62f26f29561dce83029fff,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823434.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823434.json,ARTIFACT_PACKAGE,UBO5_TB1.5,3466859c0c7f1344c7fba8eabbf1599fa737f6e79dafef6970f432bb5e5d498d,3466859c0c7f1344c7fba8eabbf1599fa737f6e79dafef6970f432bb5e5d498d,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824406.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824406.json,ARTIFACT_PACKAGE,UBO5_TB1.5,04123db5b1e0b3b4ec304e27e5aa27ccbd37389cedc144d9183fc8b7422d783f,04123db5b1e0b3b4ec304e27e5aa27ccbd37389cedc144d9183fc8b7422d783f,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824810.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824810.json,ARTIFACT_PACKAGE,UBO5_TB1.5,f4deefdd9ff0776e832cf5383f2438859b5ca72c1a8b8731883e060a7fa52078,f4deefdd9ff0776e832cf5383f2438859b5ca72c1a8b8731883e060a7fa52078,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823843.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823843.json,ARTIFACT_PACKAGE,UBO5_TB1.5,eef4e699e5ac6b44149275bef22621230b591f4aa89671f713d185ef4035a38b,eef4e699e5ac6b44149275bef22621230b591f4aa89671f713d185ef4035a38b,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822706.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822706.json,ARTIFACT_PACKAGE,UBO5_TB1.5,8270aea4f57156159072e0c353c4258d9b69d05446e8b12d25f6c6a487b552d4,8270aea4f57156159072e0c353c4258d9b69d05446e8b12d25f6c6a487b552d4,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823678.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823678.json,ARTIFACT_PACKAGE,UBO5_TB1.5,a709c783f13ee1b120fa2b29d2e7f4857d824eca6573f5c46cf02db7ae171ff9,a709c783f13ee1b120fa2b29d2e7f4857d824eca6573f5c46cf02db7ae171ff9,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/completion_ledger_2026-07-23_2026-07-26.csv,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/completion_ledger_2026-07-23_2026-07-26.csv,ARTIFACT_PACKAGE,UBO5_TB1.5,f6c997dd91708c2f30dc5b768dbfc0f72100e5f46dbb935b79baf26cfc6e85d3,f6c997dd91708c2f30dc5b768dbfc0f72100e5f46dbb935b79baf26cfc6e85d3,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822950.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822950.json,ARTIFACT_PACKAGE,UBO5_TB1.5,e85a7f957cfa6e9cc5a9b9b806f8bdd310bb0c740bb368e2e5b9d062e5387ec3,e85a7f957cfa6e9cc5a9b9b806f8bdd310bb0c740bb368e2e5b9d062e5387ec3,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824572.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824572.json,ARTIFACT_PACKAGE,UBO5_TB1.5,d2ab650ebd43a3ff3f7e21d98110e7f76e00dfc4f814ccdaf7ffa9b295563c1c,d2ab650ebd43a3ff3f7e21d98110e7f76e00dfc4f814ccdaf7ffa9b295563c1c,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823599.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823599.json,ARTIFACT_PACKAGE,UBO5_TB1.5,5e9ee3c8a92a1f13183376391f19a75deecc73bf638c77f9c7fabb2b9f906904,5e9ee3c8a92a1f13183376391f19a75deecc73bf638c77f9c7fabb2b9f906904,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823433.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823433.json,ARTIFACT_PACKAGE,UBO5_TB1.5,f2069731f0ef8f461fef809c67e990a1a7946960084f0a9365bd1293b612a9c7,f2069731f0ef8f461fef809c67e990a1a7946960084f0a9365bd1293b612a9c7,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824246.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824246.json,ARTIFACT_PACKAGE,UBO5_TB1.5,73a3e1a68c7687248d2dc12955989663f8cd37b31870514fa5f2a3363c74679e,73a3e1a68c7687248d2dc12955989663f8cd37b31870514fa5f2a3363c74679e,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822869.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822869.json,ARTIFACT_PACKAGE,UBO5_TB1.5,081ed20016f5900c3193f88b142f5f57d24810cc29b7052f253b2068ff8d91da,081ed20016f5900c3193f88b142f5f57d24810cc29b7052f253b2068ff8d91da,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823042.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823042.json,ARTIFACT_PACKAGE,UBO5_TB1.5,03d025b60162dd3e4b01ef2ae657ca042cfbe5aa573c43d8fff760819eb9dda4,03d025b60162dd3e4b01ef2ae657ca042cfbe5aa573c43d8fff760819eb9dda4,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824247.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824247.json,ARTIFACT_PACKAGE,UBO5_TB1.5,bf970106603fade01db1bcee2786c046ec1e0a2aa81fdb48ad817bda047b8da0,bf970106603fade01db1bcee2786c046ec1e0a2aa81fdb48ad817bda047b8da0,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824733.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824733.json,ARTIFACT_PACKAGE,UBO5_TB1.5,e463ac8adea837c84ad13ede2452c0dcd401fb7da70f2cac61f9fd9ca024dfdf,e463ac8adea837c84ad13ede2452c0dcd401fb7da70f2cac61f9fd9ca024dfdf,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822872.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822872.json,ARTIFACT_PACKAGE,UBO5_TB1.5,806d72e7caa66ad66cbe8729e948c1b192f0bb6fe951848047867e7106748279,806d72e7caa66ad66cbe8729e948c1b192f0bb6fe951848047867e7106748279,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824573.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824573.json,ARTIFACT_PACKAGE,UBO5_TB1.5,49000ed5782a5ae8383afdc981701446c0992e4f6c3dfe9f8bc67d92afd169fc,49000ed5782a5ae8383afdc981701446c0992e4f6c3dfe9f8bc67d92afd169fc,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824730.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824730.json,ARTIFACT_PACKAGE,UBO5_TB1.5,d04032c17cbf4093583a04a8c420abaa2079f43a886dd35c1294f13aede374a2,d04032c17cbf4093583a04a8c420abaa2079f43a886dd35c1294f13aede374a2,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823759.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823759.json,ARTIFACT_PACKAGE,UBO5_TB1.5,5252b06c69f0256b202d0a12d2843d7f6c2f3500169465fa8b03ab3a5cfaf7ef,5252b06c69f0256b202d0a12d2843d7f6c2f3500169465fa8b03ab3a5cfaf7ef,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824248.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824248.json,ARTIFACT_PACKAGE,UBO5_TB1.5,c93e83ce80ba8266745fe87b1aa9d32bfd24b053cb5095697064d765831233df,c93e83ce80ba8266745fe87b1aa9d32bfd24b053cb5095697064d765831233df,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823755.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823755.json,ARTIFACT_PACKAGE,UBO5_TB1.5,aade1999488d541c01e7502f7cebdf6acfa6a4aeb55c3c1d5a3765ec5e25f547,aade1999488d541c01e7502f7cebdf6acfa6a4aeb55c3c1d5a3765ec5e25f547,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823352.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823352.json,ARTIFACT_PACKAGE,UBO5_TB1.5,67ce2d50488b281045d6b7dbd227469a8591b1bd5fea876d3f341f6befe578f0,67ce2d50488b281045d6b7dbd227469a8591b1bd5fea876d3f341f6befe578f0,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824244.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824244.json,ARTIFACT_PACKAGE,UBO5_TB1.5,4b6dbba41fad0544f0b1ec210b34a4b7fea23f2563e2de062eaf37450ebed29d,4b6dbba41fad0544f0b1ec210b34a4b7fea23f2563e2de062eaf37450ebed29d,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823758.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823758.json,ARTIFACT_PACKAGE,UBO5_TB1.5,5548c9eb43ff32b28dfc9d20480732fa216cac65138b01715362c0ab03a3d60c,5548c9eb43ff32b28dfc9d20480732fa216cac65138b01715362c0ab03a3d60c,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824571.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_824571.json,ARTIFACT_PACKAGE,UBO5_TB1.5,e1b9f0b764771b3db4b486a80e543f4aed173b8aab3edd274883ed656f25b107,e1b9f0b764771b3db4b486a80e543f4aed173b8aab3edd274883ed656f25b107,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statcast_2026-07-25_request_metadata.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statcast_2026-07-25_request_metadata.json,ARTIFACT_PACKAGE,UBO5_TB1.5,2a9f0fcfcc24696ac5356b3903d2b60ad08a6b00d6a01e76105af9d43a37d450,2a9f0fcfcc24696ac5356b3903d2b60ad08a6b00d6a01e76105af9d43a37d450,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822870.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_822870.json,ARTIFACT_PACKAGE,UBO5_TB1.5,994f76452e46963bbc0f5400c03bb634aac63f549161d6cd375be840caa08874,994f76452e46963bbc0f5400c03bb634aac63f549161d6cd375be840caa08874,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823840.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823840.json,ARTIFACT_PACKAGE,UBO5_TB1.5,057a2f01bd4b6534134100e93cb435cb9c32149d44ecc0239758711b3aefe942,057a2f01bd4b6534134100e93cb435cb9c32149d44ecc0239758711b3aefe942,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823600.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823600.json,ARTIFACT_PACKAGE,UBO5_TB1.5,57bd782c1c7734b6cc110b3aa5184a8f5f72fba94072737b9ca8b27dd1556179,57bd782c1c7734b6cc110b3aa5184a8f5f72fba94072737b9ca8b27dd1556179,2026-07-29T02:08:32.288700+00:00,9def3435
artifacts/analysis/model_development/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823196.json,artifacts/analysis/model_development/mlb_hits_total_bases_research_archive/total_bases/tb15/reconciliation_and_closeout/mlb_ubo5_completed_game_feedback_loop/2026-07-27/refresh_2026-07-23_2026-07-26_20260727T145221Z/raw_official/statsapi_feed_823196.json,ARTIFACT_PACKAGE,UBO5_TB1.5,0f23077e96b5de615771ceface7d84698472823e1e6f42da9c46e4ce31ee947e,0f23077e96b5de615771ceface7d84698472823e1e6f42da9c46e4ce31ee947e,2026-07-29T02:08:32.288700+00:00,9def3435
