slate_date,game_pk,player_mlb_id,player,team,opponent,scheduled_first_pitch_utc,normal_pipeline_run_tag,cohort_freeze_timestamp,provider_event_id,roster_observation_timestamp,roster_ingestion_run,roster_source_payload,roster_source_sha256,over_odds,under_odds,market_observation_timestamp,market_ingestion_run,market_source_payload,market_source_sha256,membership_decision,membership_reason,source_lineage_grade,original_exclusion_reason,recovery_method,official_role,plate_appearances,hits,doubles,triples,home_runs,independent_total_bases,official_source_payload,official_source_sha256,local_row_count,local_verification,game_classification,book_settlement,over_result,under_result,over_net,under_net
2026-06-23,822799,543807,George Springer,TOR,HOU,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,103,-133,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,6,1,0,0,0,1,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,3.7593984962406015
2026-06-23,822799,572233,Christian Walker,HOU,TOR,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,130,-169,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,6,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.9585798816568047
2026-06-23,822799,660821,Jesús Sánchez,TOR,HOU,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,158,-208,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,5,1,0,0,0,1,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.4038461538461537
2026-06-23,822799,662139,Daulton Varsho,TOR,HOU,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,158,-208,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,6,3,2,0,1,8,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,7.9,-5
2026-06-23,822799,664770,Nathan Lukes,TOR,HOU,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,136,-179,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,PINCH_HITTER,2,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.793296089385475
2026-06-23,822799,665489,Vladimir Guerrero Jr.,TOR,HOU,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,113,-147,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,6,1,0,0,0,1,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,3.401360544217687
2026-06-23,822799,670541,Yordan Alvarez,HOU,TOR,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,-118,-110,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,6,2,1,0,0,3,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,4.237288135593221,-5
2026-06-23,822799,670623,Isaac Paredes,HOU,TOR,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,146,-192,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,6,2,0,0,0,2,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,7.3,-5
2026-06-23,822799,672386,Alejandro Kirk,TOR,HOU,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,130,-169,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,DID_NOT_APPEAR,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,0,LOCAL_ROW_MISSING,NORMAL_FINAL,BOOK_VOID_PLAYER_DID_NOT_APPEAR,VOID,VOID,0,0
2026-06-23,822799,672960,Kazuma Okamoto,TOR,HOU,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,141,-185,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,6,3,0,0,0,3,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,7.05,-5
2026-06-23,822799,673237,Yainer Diaz,HOU,TOR,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,149,-196,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,4,2,0,0,1,5,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,7.45,-5
2026-06-23,822799,676391,Ernie Clement,TOR,HOU,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,152,-200,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,DID_NOT_APPEAR,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,0,LOCAL_ROW_MISSING,NORMAL_FINAL,BOOK_VOID_PLAYER_DID_NOT_APPEAR,VOID,VOID,0,0
2026-06-23,822799,701358,Cam Smith,HOU,TOR,2026-06-23T20:07:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,6bdf881264922e973fe4c3736ec56434,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,161,-213,2026-06-23T12:32:13Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,6,2,0,0,1,5,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822799_4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9.json,4fcd3cdf3ea1671a4759aeeb05a0c4660e118c6bbb6a26536fa40c3024d67ae9,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,8.05,-5
2026-06-23,822963,521692,Salvador Perez,KC,TB,2026-06-23T22:40:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,9fa5e76b55b273aa4d6f75fb24292c4b,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,139,-182,2026-06-23T12:32:42Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,4,1,1,0,0,2,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822963_25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964.json,25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,6.95,-5
2026-06-23,822963,650490,Yandy Díaz,TB,KC,2026-06-23T22:40:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,9fa5e76b55b273aa4d6f75fb24292c4b,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,110,-143,2026-06-23T12:32:42Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,4,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822963_25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964.json,25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,3.4965034965034967
2026-06-23,822963,657041,Lane Thomas,KC,TB,2026-06-23T22:40:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,9fa5e76b55b273aa4d6f75fb24292c4b,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,164,-217,2026-06-23T12:32:42Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,5,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822963_25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964.json,25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,LOSS,WIN,-5,2.304147465437788
2026-06-23,822963,666018,Jonathan Aranda,TB,KC,2026-06-23T22:40:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,9fa5e76b55b273aa4d6f75fb24292c4b,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,130,-169,2026-06-23T12:32:42Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,STARTED,5,2,0,0,0,2,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822963_25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964.json,25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964,1,LOCAL_ROW_VERIFIED_EXACT,NORMAL_FINAL,BOOK_SETTLED_OFFICIAL_RESULT,WIN,LOSS,6.5,-5
2026-06-23,822963,668723,Ryan Vilade,TB,KC,2026-06-23T22:40:00+00:00,local_daily_20260623T123004Z,2026-06-23T12:30:04+00:00,9fa5e76b55b273aa4d6f75fb24292c4b,2026-06-23T12:32:57.291763+00:00,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/mlb_predictions_wide_calibrated__local_daily_20260623T123004Z.csv,f419cf8d62d01409c8802e8648a1506cfcd58d4cd1ff3e0337171b4212a61cf6,199,-270,2026-06-23T12:32:42Z,local_daily_20260623T123004Z,backend/mlb/exports/odds_history/2026-06-23/odds_mlb_playerprops__local_daily_20260623T123004Z.json,604eac497d4ce0fb0b2e1a74267a1a55dffb53dd0abe0dbdae5c1d951559a075,RECOVERED_GRADE_B_EXACT_REPLAY,OLDER_RAW_RUN_PAYLOAD_PLUS_SAME_RUN_ROSTER_EXACT_ID,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,MARKET_ARTIFACT_MISSING,RAW_PAYLOAD_CONTAINED_MISSING_FIELDS,DID_NOT_APPEAR,0,0,0,0,0,0,artifacts/analysis/model_development/mlb_routine_market_historical_replay_recovery/2026-08-03/official_sources/game_822963_25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964.json,25e84d0b5e159e10806ad5842fb1f8bc65fb47d6e8ade5a9d04215b0423db964,0,LOCAL_ROW_MISSING,NORMAL_FINAL,BOOK_VOID_PLAYER_DID_NOT_APPEAR,VOID,VOID,0,0
